Order ID,Ship Mode,Segment,Region,Product ID,Sales,Quantity,Discount,Profit
CA-2017-108553,Standard Class,Consumer,East,OFF-SU-10002573,122.71,7,0%,36.813
CA-2016-165848,Same Day,Consumer,East,OFF-PA-10000349,14.94,3,0%,7.0218
CA-2016-165848,Same Day,Consumer,East,TEC-MA-10003356,1349.85,3,0%,364.4595
CA-2016-165848,Same Day,Consumer,East,FUR-BO-10000362,136.784,1,0.20%,5.1294
CA-2016-165848,Same Day,Consumer,East,FUR-FU-10003878,61.12,4,0%,20.7808
CA-2014-112718,Standard Class,Corporate,South,OFF-BI-10000591,1.167,1,0.70%,-0.8558
CA-2016-154053,Standard Class,Home Office,West,OFF-AR-10003727,16.99,1,0%,4.9271
CA-2014-127446,Standard Class,Corporate,Central,TEC-AC-10001635,24.672,3,0.20%,0
CA-2014-127446,Standard Class,Corporate,Central,OFF-LA-10001317,2.52,1,0.20%,0.882
CA-2014-127446,Standard Class,Corporate,Central,FUR-TA-10000577,1218.735,5,0.30%,-121.8735
CA-2014-127446,Standard Class,Corporate,Central,OFF-LA-10000248,5.904,2,0.20%,1.9926
CA-2014-127446,Standard Class,Corporate,Central,OFF-PA-10000955,15.696,3,0.20%,5.1012
CA-2014-127446,Standard Class,Corporate,Central,FUR-FU-10000221,6.096,3,0.60%,-3.9624
CA-2016-137204,Standard Class,Corporate,West,FUR-CH-10002304,41.568,2,0.20%,2.598
CA-2014-147298,Standard Class,Corporate,West,FUR-CH-10004886,230.28,3,0.20%,23.028
CA-2014-147298,Standard Class,Corporate,West,OFF-BI-10001525,18.288,6,0.20%,5.715
CA-2017-147942,Standard Class,Consumer,West,OFF-LA-10003663,5.78,2,0%,2.7166
CA-2017-147942,Standard Class,Consumer,West,OFF-BI-10001294,121.68,13,0.20%,38.025
CA-2017-115931,Standard Class,Corporate,West,OFF-AR-10000369,4.17,3,0%,1.0842
CA-2017-115931,Standard Class,Corporate,West,TEC-PH-10001300,67.04,4,0.20%,6.704
CA-2017-115931,Standard Class,Corporate,West,OFF-ST-10000876,37.32,3,0%,10.4496
CA-2017-115931,Standard Class,Corporate,West,OFF-LA-10001404,18.45,5,0%,8.6715
CA-2014-164861,Second Class,Corporate,Central,OFF-PA-10001972,25.92,4,0%,12.4416
CA-2017-127180,First Class,Home Office,East,TEC-CO-10004722,11199.968,4,0.20%,3919.9888
CA-2017-127180,First Class,Home Office,East,TEC-PH-10001494,2399.6,8,0%,647.892
CA-2017-127180,First Class,Home Office,East,OFF-EN-10002500,63.9,5,0%,28.755
CA-2017-127180,First Class,Home Office,East,TEC-PH-10003800,52.99,1,0%,0.5299
US-2017-165344,First Class,Corporate,East,TEC-AC-10002399,60.864,4,0.20%,9.1296
US-2017-165344,First Class,Corporate,East,TEC-MA-10002210,652.995,7,0.70%,-935.9595
US-2017-165344,First Class,Corporate,East,OFF-BI-10003196,11.22,10,0.70%,-7.48
CA-2015-168186,Standard Class,Consumer,Central,OFF-PA-10000477,14.94,3,0%,7.0218
US-2017-110604,Standard Class,Consumer,West,FUR-FU-10000076,39.96,2,0%,17.1828
US-2017-110604,Standard Class,Consumer,West,FUR-CH-10002017,42.624,2,0.20%,4.2624
US-2017-110604,Standard Class,Consumer,West,FUR-CH-10004287,220.96,1,0.20%,24.858
CA-2015-116750,Second Class,Corporate,South,FUR-FU-10003829,4.928,2,0.20%,0.7392
CA-2015-116750,Second Class,Corporate,South,OFF-BI-10004728,7.23,5,0.70%,-5.784
CA-2015-162369,Standard Class,Corporate,West,OFF-ST-10000046,323.1,2,0%,61.389
CA-2017-108441,Standard Class,Consumer,East,OFF-PA-10000697,19.04,4,0%,9.3296
CA-2017-108441,Standard Class,Consumer,East,OFF-BI-10000848,13.128,3,0.20%,4.2666
CA-2017-108441,Standard Class,Consumer,East,OFF-AR-10004691,64.14,3,0%,16.6764
CA-2017-108441,Standard Class,Consumer,East,FUR-CH-10000595,858.24,4,0.10%,143.04
CA-2015-169740,Standard Class,Consumer,South,TEC-AC-10000927,29.99,1,0%,2.999
CA-2016-124051,First Class,Consumer,Central,OFF-PA-10001289,186.048,6,0.20%,67.4424
CA-2016-149111,Second Class,Home Office,South,TEC-PH-10003092,36.792,1,0.20%,4.1391
CA-2016-149111,Second Class,Home Office,South,FUR-FU-10000206,18.624,8,0.20%,6.2856
CA-2014-131002,Second Class,Consumer,Central,FUR-FU-10004270,57.69,3,0%,23.6529
CA-2014-131002,Second Class,Consumer,Central,OFF-BI-10000948,42.81,3,0%,20.1207
CA-2014-131002,Second Class,Consumer,Central,OFF-PA-10000223,12.96,2,0%,6.2208
CA-2014-131002,Second Class,Consumer,Central,FUR-FU-10004665,821.88,6,0%,213.6888
CA-2014-131002,Second Class,Consumer,Central,TEC-PH-10000215,104.85,3,0%,28.3095
US-2016-146794,Standard Class,Corporate,West,FUR-BO-10004467,424.9575,5,0.15%,19.998
CA-2017-112515,Second Class,Corporate,West,OFF-BI-10000829,10.776,3,0.20%,3.5022
CA-2017-112515,Second Class,Corporate,West,OFF-BI-10003712,11.784,3,0.20%,4.2717
CA-2017-112515,Second Class,Corporate,West,OFF-PA-10000062,164.88,3,0%,80.7912
CA-2017-112515,Second Class,Corporate,West,FUR-BO-10003404,1292.94,3,0%,77.5764
CA-2017-112515,Second Class,Corporate,West,OFF-BI-10004233,25.584,2,0.20%,8.9544
CA-2017-112515,Second Class,Corporate,West,OFF-ST-10001272,261.74,2,0%,65.435
CA-2017-112515,Second Class,Corporate,West,OFF-LA-10001175,14.4,5,0%,7.056
CA-2016-150343,Standard Class,Consumer,West,OFF-EN-10004030,10.86,3,0%,5.1042
CA-2015-135538,Standard Class,Corporate,West,FUR-CH-10004287,883.84,4,0.20%,99.432
CA-2017-123372,Standard Class,Corporate,East,TEC-PH-10002834,1979.89,11,0%,494.9725
CA-2017-123372,Standard Class,Corporate,East,OFF-EN-10003055,79.96,2,0%,35.982
CA-2017-159604,First Class,Home Office,Central,OFF-BI-10003460,8.76,2,0%,4.2048
CA-2016-164784,First Class,Consumer,South,OFF-LA-10001569,3.984,1,0.20%,1.2948
CA-2016-164784,First Class,Consumer,South,FUR-TA-10004534,370.62,3,0.40%,-142.071
CA-2016-164784,First Class,Consumer,South,OFF-BI-10002954,2.742,2,0.70%,-2.0108
CA-2016-111794,Same Day,Consumer,Central,TEC-AC-10003832,79.512,3,0.20%,20.8719
CA-2016-111794,Same Day,Consumer,Central,OFF-PA-10000474,28.352,1,0.20%,9.5688
US-2015-139759,Standard Class,Home Office,West,FUR-CH-10002774,40.784,1,0.20%,4.5882
US-2015-139759,Standard Class,Home Office,West,OFF-AP-10002765,105.96,4,0%,29.6688
CA-2014-126403,Second Class,Corporate,East,OFF-PA-10001144,166.44,3,0%,79.8912
CA-2014-126403,Second Class,Corporate,East,FUR-CH-10003761,785.88,6,0%,212.1876
CA-2014-126403,Second Class,Corporate,East,OFF-PA-10004665,26.2,2,0%,12.838
CA-2014-126403,Second Class,Corporate,East,OFF-ST-10000078,1325.85,5,0%,238.653
CA-2017-136875,Same Day,Consumer,West,OFF-PA-10000357,166.44,3,0%,79.8912
CA-2017-132185,Standard Class,Consumer,South,OFF-AR-10000422,8.76,5,0.20%,0.7665
CA-2017-132185,Standard Class,Consumer,South,OFF-AP-10001205,43.584,1,0.20%,4.3584
US-2014-160780,Same Day,Consumer,West,OFF-BI-10001116,11.088,7,0.70%,-8.1312
US-2014-160780,Same Day,Consumer,West,OFF-BI-10002931,25.164,2,0.70%,-16.776
CA-2017-127026,Standard Class,Home Office,Central,OFF-BI-10000546,14.4,5,0%,7.056
CA-2017-127026,Standard Class,Home Office,Central,TEC-AC-10002049,619.95,5,0%,111.591
CA-2017-127026,Standard Class,Home Office,Central,OFF-BI-10001196,89.52,4,0%,42.0744
CA-2017-127026,Standard Class,Home Office,Central,TEC-MA-10002981,350.973,3,0.10%,152.0883
CA-2017-127026,Standard Class,Home Office,Central,TEC-PH-10003601,164.99,1,0%,49.497
CA-2017-137085,Standard Class,Consumer,West,OFF-BI-10000632,312.552,9,0.20%,101.5794
CA-2016-133123,Standard Class,Consumer,South,OFF-EN-10003055,95.952,3,0.20%,29.985
CA-2016-133123,Standard Class,Consumer,South,OFF-BI-10001031,3.204,2,0.70%,-2.4564
US-2016-128195,First Class,Consumer,Central,OFF-BI-10002003,3.98,5,0.80%,-6.567
CA-2015-153220,First Class,Corporate,West,OFF-PA-10003016,15.7,5,0%,7.065
CA-2014-123064,First Class,Consumer,Central,OFF-AR-10004582,5.248,4,0.20%,1.64
CA-2017-156412,Standard Class,Consumer,East,OFF-BI-10004364,5.346,3,0.70%,-4.455
US-2016-144211,Standard Class,Consumer,West,OFF-PA-10002246,15.48,3,0.20%,5.6115
US-2016-144211,Standard Class,Consumer,West,TEC-PH-10002890,108.576,3,0.20%,8.1432
CA-2016-138079,Standard Class,Corporate,West,FUR-FU-10001475,109.9,5,0%,37.366
CA-2014-143182,Standard Class,Consumer,South,FUR-FU-10004270,15.384,1,0.20%,4.0383
CA-2016-161662,First Class,Consumer,East,OFF-PA-10003465,30.352,2,0.20%,10.6232
CA-2014-145317,Standard Class,Home Office,South,TEC-MA-10003626,821.3,4,0.50%,-16.426
CA-2014-145317,Standard Class,Home Office,South,TEC-MA-10002412,22638.48,6,0.50%,-1811.0784
CA-2014-145317,Standard Class,Home Office,South,OFF-PA-10001804,21.376,4,0.20%,7.4816
CA-2014-145317,Standard Class,Home Office,South,OFF-AR-10003183,8.016,3,0.20%,1.002
CA-2014-145317,Standard Class,Home Office,South,FUR-FU-10004270,30.768,2,0.20%,8.0766
CA-2014-145317,Standard Class,Home Office,South,OFF-FA-10003112,18.936,3,0.20%,5.9175
CA-2014-145317,Standard Class,Home Office,South,FUR-FU-10001986,122.352,3,0.20%,15.294
CA-2014-143413,Standard Class,Consumer,East,OFF-PA-10002319,116.28,3,0%,56.9772
CA-2017-156818,Second Class,Consumer,East,TEC-AC-10002323,132.6,6,0%,17.238
CA-2017-155873,Standard Class,Home Office,West,OFF-SU-10001165,16.68,2,0%,4.3368
CA-2017-155873,Standard Class,Home Office,West,OFF-PA-10001246,19.44,3,0%,9.3312
CA-2017-155873,Standard Class,Home Office,West,OFF-PA-10001815,192.16,4,0%,92.2368
CA-2015-121797,Standard Class,Consumer,West,FUR-FU-10001876,227.36,7,0%,81.8496
CA-2015-121797,Standard Class,Consumer,West,TEC-MA-10000488,1919.976,3,0.20%,215.9973
US-2015-120572,Standard Class,Consumer,South,OFF-BI-10001098,12.828,2,0.70%,-8.9796
CA-2017-132430,First Class,Corporate,East,FUR-FU-10003577,45.888,4,0.20%,9.1776
CA-2017-146031,Second Class,Consumer,East,OFF-AR-10002656,60.12,9,0%,22.2444
CA-2014-110100,Standard Class,Consumer,South,TEC-PH-10004531,302.376,3,0.20%,37.797
CA-2015-103723,Standard Class,Home Office,West,OFF-AR-10003251,13.9,5,0%,5.56
CA-2014-127187,Standard Class,Corporate,East,TEC-PH-10000673,129.98,2,0%,62.3904
CA-2017-128475,Standard Class,Home Office,South,TEC-AC-10000158,71.98,2,0%,15.1158
CA-2014-100006,Standard Class,Consumer,East,TEC-PH-10002075,377.97,3,0%,109.6113
CA-2017-144827,Standard Class,Consumer,West,OFF-ST-10004340,124.36,2,0%,33.5772
CA-2014-110030,Second Class,Consumer,Central,FUR-FU-10002759,23.976,3,0.60%,-14.3856
CA-2014-121286,Second Class,Corporate,South,OFF-FA-10000585,8.376,3,0.20%,2.7222
CA-2014-121286,Second Class,Corporate,South,OFF-AP-10004859,58.24,5,0.20%,5.096
CA-2016-164735,Second Class,Consumer,South,OFF-ST-10001558,81.2,5,0%,12.18
CA-2014-153479,Standard Class,Consumer,West,OFF-LA-10004689,14.45,5,0%,6.7915
CA-2014-153479,Standard Class,Consumer,West,OFF-BI-10002867,95.648,2,0.20%,31.0856
CA-2017-149888,Standard Class,Consumer,East,TEC-PH-10003811,359.97,5,0.40%,-71.994
CA-2017-149888,Standard Class,Consumer,East,FUR-TA-10000849,350.352,4,0.40%,-140.1408
CA-2017-119193,First Class,Consumer,East,OFF-BI-10000848,1.641,1,0.70%,-1.3128
CA-2017-119193,First Class,Consumer,East,TEC-PH-10003072,629.958,7,0.40%,94.4937
CA-2017-104801,Standard Class,Consumer,West,OFF-AR-10001547,6.63,3,0%,1.7901
CA-2017-104801,Standard Class,Consumer,West,TEC-AC-10001838,799.96,4,0%,343.9828
CA-2017-104801,Standard Class,Consumer,West,FUR-FU-10004017,107.53,1,0%,21.506
CA-2014-107594,Standard Class,Consumer,East,TEC-PH-10002923,73.98,2,0%,19.9746
CA-2014-107594,Standard Class,Consumer,East,OFF-AR-10000716,5.58,1,0%,2.1762
CA-2015-129770,Second Class,Consumer,West,OFF-PA-10000249,49.12,4,0%,23.0864
CA-2015-115798,Standard Class,Consumer,East,TEC-PH-10003691,377.97,3,0%,94.4925
CA-2015-115798,Standard Class,Consumer,East,OFF-PA-10001560,42.28,7,0%,19.8716
CA-2015-115798,Standard Class,Consumer,East,FUR-BO-10004467,299.97,3,0%,56.9943
CA-2015-115798,Standard Class,Consumer,East,TEC-PH-10001819,89.98,2,0%,43.1904
CA-2017-122707,First Class,Corporate,South,OFF-SU-10000157,477.24,4,0%,9.5448
CA-2017-122707,First Class,Corporate,South,TEC-AC-10004227,25.98,2,0%,1.5588
CA-2016-165015,Second Class,Consumer,East,OFF-EN-10003134,46.72,5,0.20%,17.52
CA-2014-149244,Standard Class,Consumer,West,FUR-FU-10004671,35.34,2,0%,13.4292
CA-2015-140144,Second Class,Corporate,West,FUR-FU-10002253,257.64,6,0%,100.4796
CA-2015-140144,Second Class,Corporate,West,TEC-PH-10002726,125.976,3,0.20%,47.241
CA-2017-163321,Second Class,Consumer,South,TEC-AC-10004571,79.992,1,0.20%,21.9978
CA-2014-155887,Standard Class,Consumer,East,FUR-TA-10002228,700.056,3,0.30%,-130.0104
US-2015-165449,Standard Class,Home Office,Central,TEC-AC-10004127,27.168,4,0.20%,-1.3584
CA-2015-110247,Standard Class,Consumer,South,OFF-BI-10001553,8.226,3,0.70%,-6.0324
US-2014-141257,Standard Class,Consumer,West,FUR-CH-10002758,585.552,3,0.20%,73.194
CA-2014-154669,Second Class,Consumer,West,OFF-ST-10000532,423.28,11,0%,110.0528
CA-2014-158029,Standard Class,Consumer,West,FUR-CH-10000988,225.296,2,0.20%,22.5296
CA-2015-155306,Standard Class,Consumer,West,OFF-AR-10003251,5.56,2,0%,2.224
CA-2015-155306,Standard Class,Consumer,West,TEC-AC-10003174,323.37,3,0%,129.348
CA-2015-155306,Standard Class,Consumer,West,TEC-PH-10002310,783.96,5,0.20%,68.5965
CA-2015-155306,Standard Class,Consumer,West,OFF-AP-10002651,1447.65,5,0%,419.8185
CA-2015-155306,Standard Class,Consumer,West,OFF-PA-10001184,11.96,2,0%,5.8604
CA-2016-127775,Second Class,Consumer,East,TEC-AC-10002402,239.97,3,0%,71.991
CA-2016-146171,Standard Class,Home Office,South,FUR-FU-10004270,76.92,4,0%,31.5372
CA-2016-146171,Standard Class,Home Office,South,OFF-ST-10001526,481.32,4,0%,125.1432
CA-2014-129574,First Class,Home Office,West,OFF-PA-10002893,48.4,5,0%,23.232
CA-2017-126536,First Class,Home Office,West,TEC-AC-10003709,0.99,1,0%,0.4356
CA-2017-126536,First Class,Home Office,West,OFF-BI-10001191,101.84,5,0.20%,36.917
CA-2017-165757,Standard Class,Home Office,East,OFF-BI-10003166,10.332,3,0.70%,-7.5768
CA-2017-165757,Standard Class,Home Office,East,OFF-BI-10003982,31.155,5,0.70%,-23.8855
CA-2017-165757,Standard Class,Home Office,East,OFF-ST-10004835,8.928,2,0.20%,0.6696
CA-2017-167752,First Class,Consumer,East,OFF-AP-10000159,34.384,1,0.20%,3.8682
CA-2017-167752,First Class,Consumer,East,OFF-AP-10002945,1924.16,8,0.20%,312.676
US-2015-122140,Standard Class,Consumer,Central,OFF-AP-10001242,32.192,2,0.80%,-80.48
US-2015-122140,Standard Class,Consumer,Central,TEC-AC-10003038,50.12,7,0.20%,-0.6265
US-2015-122140,Standard Class,Consumer,Central,TEC-AC-10003289,47.976,3,0.20%,1.7991
CA-2016-163986,Standard Class,Consumer,Central,OFF-ST-10000918,54.5,5,0%,14.17
CA-2017-158967,First Class,Consumer,South,FUR-FU-10001940,19.104,3,0.20%,5.7312
CA-2016-131576,Standard Class,Consumer,Central,OFF-BI-10002852,49.44,3,0%,24.2256
CA-2017-143455,Standard Class,Home Office,East,OFF-PA-10004451,10.368,2,0.20%,3.6288
CA-2016-144729,Standard Class,Consumer,West,OFF-ST-10004804,154.44,3,0%,1.5444
CA-2015-127019,Standard Class,Corporate,West,OFF-AP-10003971,60.984,7,0.20%,4.5738
CA-2015-138534,Second Class,Consumer,West,FUR-BO-10003159,195.466,2,0.15%,-13.7976
CA-2017-108322,Standard Class,Corporate,South,FUR-FU-10001935,23.68,8,0.20%,6.216
CA-2017-108322,Standard Class,Corporate,South,TEC-AC-10003433,2.376,3,0.20%,0.7425
CA-2017-167668,First Class,Consumer,East,OFF-LA-10004544,59.2,4,0%,29.6
CA-2017-146724,Standard Class,Consumer,Central,OFF-AR-10001026,22,10,0%,9.68
CA-2016-139878,Standard Class,Consumer,Central,TEC-PH-10001336,257.98,2,0%,74.8142
US-2016-106677,Standard Class,Corporate,East,TEC-PH-10003187,23.988,2,0.40%,-15.992
CA-2016-116974,Standard Class,Corporate,East,TEC-PH-10004897,23.976,4,0.40%,-15.5844
CA-2015-149972,First Class,Home Office,West,FUR-CH-10004997,601.536,4,0.20%,0
CA-2015-149972,First Class,Home Office,West,OFF-FA-10002763,7.9,2,0%,2.528
US-2014-117744,Standard Class,Corporate,Central,FUR-FU-10001588,58.36,5,0.60%,-24.803
US-2014-117744,Standard Class,Corporate,Central,OFF-AR-10000940,16.464,7,0.20%,1.4406
US-2014-117744,Standard Class,Corporate,Central,FUR-FU-10002759,39.96,5,0.60%,-23.976
CA-2014-125514,First Class,Corporate,Central,OFF-AP-10000358,25.96,2,0%,7.5284
CA-2014-125514,First Class,Corporate,Central,OFF-AP-10003281,36.27,3,0%,10.881
CA-2014-125514,First Class,Corporate,Central,OFF-PA-10000029,6.48,1,0%,3.1104
CA-2014-154599,Standard Class,Corporate,West,TEC-PH-10001557,1075.088,14,0.20%,94.0702
CA-2014-154599,Standard Class,Corporate,West,TEC-PH-10000576,438.368,4,0.20%,38.3572
CA-2014-154599,Standard Class,Corporate,West,OFF-BI-10002764,18.088,7,0.20%,6.5569
CA-2014-154599,Standard Class,Corporate,West,FUR-BO-10001337,308.499,3,0.15%,-18.147
CA-2017-158743,Standard Class,Consumer,South,OFF-AR-10002257,13.36,4,0%,4.1416
CA-2017-158743,Standard Class,Consumer,South,OFF-PA-10001019,39.96,2,0%,18.7812
CA-2017-158743,Standard Class,Consumer,South,OFF-BI-10003364,145.85,5,0%,70.008
CA-2016-153318,First Class,Corporate,South,TEC-PH-10000984,783.96,5,0.20%,78.396
US-2015-110163,First Class,Consumer,West,OFF-AR-10001683,7.88,1,0.20%,1.773
CA-2017-143329,Standard Class,Consumer,West,FUR-FU-10000629,41.37,3,0%,17.3754
CA-2015-159380,Standard Class,Consumer,West,OFF-PA-10003893,12.84,3,0%,5.778
CA-2015-159380,Standard Class,Consumer,West,OFF-PA-10004239,25.68,6,0%,11.556
CA-2015-122623,Standard Class,Consumer,Central,FUR-CH-10000553,47.516,2,0.30%,-2.0364
CA-2015-148635,Second Class,Consumer,West,OFF-FA-10004395,9.42,2,0%,0.471
CA-2015-148635,Second Class,Consumer,West,OFF-PA-10004782,12.96,2,0%,6.2208
CA-2015-148635,Second Class,Consumer,West,FUR-BO-10002213,704.9,5,0%,56.392
CA-2015-148635,Second Class,Consumer,West,FUR-CH-10001854,561.568,2,0.20%,28.0784
CA-2015-135685,Second Class,Home Office,Central,OFF-PA-10000157,179.82,9,0%,84.5154
CA-2015-135685,Second Class,Home Office,Central,FUR-FU-10001185,185.58,6,0%,76.0878
CA-2015-135685,Second Class,Home Office,Central,FUR-TA-10001520,214.11,3,0%,36.3987
CA-2015-135685,Second Class,Home Office,Central,TEC-AC-10004145,999.96,4,0%,229.9908
CA-2015-135685,Second Class,Home Office,Central,FUR-TA-10000688,653.55,3,0%,111.1035
CA-2015-104626,Standard Class,Home Office,East,OFF-BI-10001510,114.6,5,0%,51.57
CA-2015-104626,Standard Class,Home Office,East,FUR-CH-10003817,60.74,1,0%,15.185
CA-2015-104626,Standard Class,Home Office,East,FUR-FU-10000308,124.36,2,0%,27.3592
CA-2015-104626,Standard Class,Home Office,East,OFF-ST-10003208,1088.76,6,0%,315.7404
CA-2016-160500,First Class,Consumer,West,OFF-BI-10003784,6.72,5,0.20%,2.352
CA-2016-160500,First Class,Consumer,West,FUR-TA-10003748,298.776,3,0.20%,7.4694
CA-2017-100202,Standard Class,Consumer,West,TEC-PH-10002563,302.376,3,0.20%,22.6782
CA-2017-131016,First Class,Consumer,Central,OFF-AR-10000122,8.928,2,0.20%,0.558
CA-2017-131016,First Class,Consumer,Central,OFF-ST-10000352,47.584,2,0.20%,-2.974
US-2014-112914,Standard Class,Home Office,Central,OFF-PA-10003270,33.792,8,0.20%,10.56
US-2014-112914,Standard Class,Home Office,Central,FUR-BO-10003272,300.5328,2,0.32%,-97.2312
US-2014-112914,Standard Class,Home Office,Central,OFF-BI-10002982,2.724,2,0.80%,-4.3584
US-2014-112914,Standard Class,Home Office,Central,OFF-EN-10001509,3.264,2,0.20%,1.1016
CA-2016-124149,First Class,Consumer,East,OFF-PA-10002421,108.336,6,0.20%,37.9176
CA-2016-124149,First Class,Consumer,East,OFF-ST-10000760,55.92,5,0.20%,6.291
CA-2016-124149,First Class,Consumer,East,OFF-PA-10002923,78.304,2,0.20%,29.364
CA-2014-148915,Standard Class,Consumer,West,OFF-ST-10001128,443.92,5,0.20%,-94.333
CA-2014-148915,Standard Class,Consumer,West,TEC-PH-10000673,155.976,3,0.20%,54.5916
CA-2017-134649,Second Class,Corporate,South,OFF-AR-10001547,15.47,7,0%,4.1769
CA-2017-134649,Second Class,Corporate,South,OFF-BI-10001890,7.16,2,0%,3.4368
CA-2017-110842,Standard Class,Consumer,West,OFF-AP-10003971,10.89,1,0%,2.8314
CA-2017-110842,Standard Class,Consumer,West,OFF-PA-10000520,19.44,3,0%,9.3312
CA-2017-110842,Standard Class,Consumer,West,OFF-BI-10000977,121.6,5,0.20%,39.52
CA-2016-147368,First Class,Consumer,South,TEC-MA-10002178,695.7,2,0.50%,-27.828
US-2015-104185,Second Class,Corporate,East,OFF-ST-10001526,120.33,1,0%,31.2858
US-2014-125521,Standard Class,Home Office,South,FUR-CH-10003379,1139.92,4,0%,284.98
US-2017-135062,Second Class,Consumer,South,OFF-PA-10000100,229.544,7,0.20%,83.2097
CA-2017-135650,Standard Class,Consumer,Central,OFF-ST-10001809,143.728,2,0.20%,-32.3388
CA-2017-112865,Standard Class,Consumer,East,TEC-AC-10000387,36.048,3,0.20%,-0.9012
US-2016-162852,Standard Class,Corporate,Central,FUR-CH-10004853,845.488,8,0.30%,-12.0784
CA-2017-138163,First Class,Consumer,East,OFF-AR-10001958,50.94,3,0%,14.2632
CA-2017-152093,Standard Class,Home Office,Central,OFF-BI-10003527,762.594,3,0.80%,-1143.891
CA-2017-157854,Standard Class,Corporate,South,FUR-FU-10003832,56.28,6,0%,15.7584
CA-2017-157854,Standard Class,Corporate,South,OFF-BI-10001359,2690.97,3,0%,1264.7559
CA-2016-123617,Standard Class,Corporate,South,OFF-BI-10002976,7.434,6,0.70%,-5.6994
US-2016-128293,First Class,Corporate,East,OFF-ST-10000736,64.784,1,0.20%,-12.9568
CA-2017-107342,Standard Class,Home Office,Central,OFF-PA-10001745,28.16,4,0%,13.2352
CA-2016-136371,Second Class,Consumer,East,FUR-FU-10000409,14.98,1,0%,6.8908
